guid/image/axis,value
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0196/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0196/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0197/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0197/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0197/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0198/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0198/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0198/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0199/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0199/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0199/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0200/x,-20.441656
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0200/y,-2.5261824
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0200/z,34.079514
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0201/x,-10.551476
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0201/y,-2.0104601
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0201/z,18.854965
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0202/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0202/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0202/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0203/x,-5.5272155
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0203/y,-1.1059098
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0203/z,12.280689
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0204/x,0.66691047
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0204/y,-0.13392882
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0204/z,6.4324503
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0205/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0205/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0205/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0206/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0206/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0206/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0207/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0207/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0207/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0208/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0208/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0208/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0209/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0209/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0209/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0210/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0210/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0210/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0211/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0211/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0211/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0212/x,-1.0229442
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0212/y,-3.1921864
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0212/z,39.702335
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0213/x,0.6755541
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0213/y,-2.3962889
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0213/z,26.181545
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0214/x,-3.1952682
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0214/y,-2.1500406
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0214/z,19.71896
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0215/x,-4.632414
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0215/y,-1.9283063
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0215/z,18.69794
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0216/x,-3.0924735
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0216/y,-1.1800834
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0216/z,13.42309
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0217/x,0.66691047
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0217/y,-0.13392882
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0217/z,6.4324503
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0218/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0218/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0218/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0219/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0219/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0219/z,36.597186
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0220/x,-1.851861
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0220/y,-2.976852
748e842e-ed85-45ca-b8f1-4acdcb76f3eb/0220/z,36.597186
90f7f6d8-5492-4944-adde-a7826caa03e4/0000/x,-1.851861
90f7f6d8-5492-4944-adde-a7826caa03e4/0000/y,-2.976852
90f7f6d8-5492-4944-adde-a7826caa03e4/0000/z,36.597186
90f7f6d8-5492-4944-adde-a7826caa03e4/0001/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0001/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0001/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0002/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0002/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0002/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0003/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0003/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0003/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0004/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0004/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0004/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0005/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0005/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0005/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0006/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0006/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0006/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0007/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0007/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0007/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0008/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0008/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0008/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0009/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0009/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0009/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0010/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0010/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0010/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0011/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0011/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0011/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0012/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0012/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0012/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0013/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0013/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0013/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0014/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0014/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0014/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0015/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0015/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0015/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0016/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0016/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0016/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0017/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0017/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0017/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0018/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0018/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0018/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0019/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0019/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0019/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0020/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0020/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0020/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0021/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0021/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0021/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0022/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0022/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0022/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0023/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0023/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0023/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0024/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0024/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0024/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0025/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0025/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0025/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0026/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0026/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0026/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0027/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0027/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0027/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0028/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0028/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0028/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0029/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0029/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0029/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0030/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0030/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0030/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0031/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0031/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0031/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0032/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0032/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0032/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0033/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0033/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0033/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0034/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0034/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0034/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0035/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0035/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0035/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0036/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0036/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0036/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0037/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0037/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0037/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0038/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0038/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0038/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0039/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0039/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0039/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0040/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0040/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0040/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0041/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0041/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0041/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0042/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0042/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0042/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0043/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0043/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0043/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0044/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0044/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0044/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0045/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0045/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0045/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0046/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0046/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0046/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0047/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0047/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0047/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0048/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0048/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0048/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0049/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0049/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0049/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0050/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0050/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0050/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0051/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0051/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0051/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0052/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0052/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0052/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/z,6.4324503
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/x,0.66691047
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/y,-0.13392882
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0000/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0000/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0000/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0001/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0001/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0001/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0002/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0002/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0002/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0003/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0003/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0003/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0004/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0004/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0004/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0005/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0005/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0005/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0006/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0006/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0006/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0007/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0007/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0007/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0008/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0008/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0008/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0009/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0009/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0009/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0010/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0010/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0010/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0011/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0011/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0011/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0012/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0012/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0012/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0013/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0013/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0013/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0014/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0014/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0014/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0015/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0015/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0015/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0016/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0016/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0016/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0017/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0017/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0017/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0018/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0018/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0018/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0019/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0019/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0019/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0020/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0020/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0020/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0021/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0021/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0021/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0022/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0022/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0022/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0023/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0023/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0023/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0024/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0024/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0024/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0025/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0025/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0025/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0026/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0026/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0026/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0027/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0027/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0027/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0028/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0028/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0028/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0029/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0029/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0029/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0030/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0030/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0030/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0031/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0031/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0031/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0032/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0032/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0032/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0033/x,0.66691047
93f2afed-27f8-4c83-895e-99c0fe590819/0033/y,-0.13392882
93f2afed-27f8-4c83-895e-99c0fe590819/0033/z,6.4324503
93f2afed-27f8-4c83-895e-99c0fe590819/0034/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0034/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0034/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0035/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0035/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0035/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0036/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0036/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0036/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0037/x,-0.34607702
93f2afed-27f8-4c83-895e-99c0fe590819/0037/y,-0.06482299
93f2afed-27f8-4c83-895e-99c0fe590819/0037/z,5.668678
93f2afed-27f8-4c83-895e-99c0fe590819/0038/x,-2.3339791
93f2afed-27f8-4c83-895e-99c0fe590819/0038/y,0.070791334
93f2afed-27f8-4c83-895e-99c0fe590819/0038/z,4.169839
93f2afed-27f8-4c83-895e-99c0fe590819/0039/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0039/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0039/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0040/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0040/y,-2.976852
93f2afed-27f8-4c83-895e-99c0fe590819/0040/z,36.597186
93f2afed-27f8-4c83-895e-99c0fe590819/0041/x,-1.851861
93f2afed-27f8-4c83-895e-99c0fe590819/0041/y,-2.976852
